user_id	user_name	follower	following	tweet	date
syao_ming	しゃをみん	281	108	少し前のGANSynthみたいに、位相推定を正しくできれば、時間周波数域上で高音質の音声合成ができますよという話。STFTについての論考が助かる・・・しかし、時間域信号の直接生成もそこそこ成功しているのに(WaveNet)、未だに位相推定はうまくいかないんだなぁ・・・ https://t.co/JqYuaRoKhR	2019/6/30 14:55
esXFdfOJxiGBFLx	人工知能 Deep Learning AI image medical machine learni	858	"1,901"	学習しやすい画像を生成する方法に関するGAN論文です。 これは今後、どのようなポイントが画像の認識に重要かがわかるかもしれません。 医療では癌などの診断根拠になるような画像特徴を導ける可能性があります。 https://t.co/PCUJuhlPBA	2019/6/30 16:58
akihiro_akichan	akihiro_f	122	118	https://t.co/dUqP0WZqSi CVPR2019.複数の物体を教師なしで追跡できるRATを提案。検出結果から画像を再構成してロスをとる機構、追跡の被りを防ぐためにFCNで抽出した特徴量ベクトルから１つ物体を検出するたびにメモリの更新(消去)をする機構がポイントか。教師なしでこれは凄いのではなかろうか。	2019/6/30 17:11
mesh1bot	ぼっと@27	110	115	https://t.co/sBTPR2SSbH  これ一回はちゃんと読むべきだと思うんだよなー英語に強くなりたい・・	2019/6/30 17:25
KSKSKSKS2	katsugeneration	177	444	2D画像を既存の3DモデルにマッチングさせるVisual Localizationのタスクで、階層的なニューラルネットモデルを使用することにより、頑健性と計算速度を両立させた手法を提案。GPU使用で20FPS出すことができる https://t.co/TnHl0WGHeg	2019/6/30 17:36
Ab_ten	Ab.	60	36	https://t.co/Ql87Nnxj4u mixup: Beyond Empirical Risk Minimization に GAN の学習を stabilize するって書かれとったー。ちゃんと読まねば。	2019/6/30 17:57
KSKSKSKS2	katsugeneration	177	444	音声および映像を元にした質問応答のタスクで、マルチモーダルなアテンションを利用したシンプルなモデルで、既存手法をCIDErで20ポイント上回る手法を提案 https://t.co/5mtnOrlCGO	2019/6/30 18:45
KSKSKSKS2	katsugeneration	177	444	ビデオについてのキャプションを生成するタスクにおいて、映像情報を時間方向の変化や物体検出やアクション認識の結果を利用してエンコードするEnriched VisualEncodingという新しい手法を提案。MSVDなどのベンチマークで既存手法を上回る結果を示した。 https://t.co/dmsfNFClJR	2019/6/30 19:55
candidusflumen	Toshihico　Shiracawa	"1,501"	"2,013"	「A theory of quantum gravity based on quantum computation」 量子計算に基づき重力と量子力学を統一しようという話だ。今流行りの研究のように見えるが、元々2005年に初稿が上げられ、このバージョンは2018年のものだ。結構古い時期に量子情報と重力の関連に注目している https://t.co/WzNtoaNt83	2019/6/30 21:40
candidusflumen	Toshihico　Shiracawa	"1,501"	"2,013"	「Quantum Computation as Gravity」 情報理論も重力の理論も幾何学で扱えるので、幾何学的観点から統一しようという試みのようだ → https://t.co/c2RKlieNOH	2019/6/30 21:55
KSKSKSKS2	katsugeneration	177	444	画像とその説明文が与えられ、説明文内の単語と画像の対応関係を求めるPhrase Groundingのタスクにおいて、学習時に説明文と画像のペアしか与えられない弱教師あり学習の設定で、既存手法を大幅に上回る性能を示した https://t.co/KPlmlbf2Gt	2019/6/30 22:03
hsntdo	Hoshino Tadao	286	100	タイトルからしてすごそうな論文みつけた（アブストだけ読んだ） https://t.co/E9UcztBbNA	2019/6/30 22:24
asam9891	Masa.I	470	128	"Adversarial Examples Are Not Bugs, They Are Features さっきの投稿の参考文献。robust な特徴は人の感覚と一致してる普遍的な特徴、non robust な特徴は人の感覚と必ずしも一致しないが特定のクラスの識別に重要な特徴。non robust な特徴が敵対事例の原因となっている https://t.co/78rcMx5FXZ"	2019/6/30 22:34
kosukemizz0310	kosuke.M	529	499	分位点回帰を用いたDistributional RLの改良。分位点ごとにモデルを近似することをやめ、分位点のembeddingをモデルに加えている。また、リスクを考慮したモデル化も行った。 https://t.co/WDhNDtGC60	2019/7/1 1:36
KSKSKSKS2	katsugeneration	177	444	クエリ画像と同じものが写っている画像を検索するタスクで、ローカル特徴量によるリランキングを後付けできる手法を提案。グローバルな特徴量を出力する既存のCNNを再学習せずに、ベースモデルによる類似度検索と比較し、最大で5ポイントほどmAPやmP@10が向上することを示した https://t.co/2NDZg51F2w	2019/7/1 9:02
icoxfog417	piqcy	"8,884"	127	"BERTを超えたと話題になったXLNetのコストについての話。論文中では""512 TPU v3 chips""で2.5 daysと言及されている。1TPUは4chipsで構成されるので128TPUを2.5days=$61,440ほどになるとの試算(660万ほど)。一発で上手くいったはずはないと思うので実態はさらに上と思われる  https://t.co/ZpnHUq3GwV https://t.co/GS0FirpDNV"	2019/7/1 9:37
yu4u	Yusuke Uchida	"4,447"	950	"FPGAﾖｲｼｮｰｯ / “[1906.11879] Comparing Energy Efficiency of CPU, GPU and FPGA Implementations for Vision Kernels” https://t.co/b6KjqFIYTL"	2019/7/1 10:06
L_H_Sullivan	ふー??じん??	368	319	Lattice and magnetic dynamics in polar chiral incommensurate antiferromagnet Ni2InSbO6 https://t.co/W1I7pQTN2A arkパイセンがファーストちゃうの？	2019/7/1 11:10
L_H_Sullivan	ふー??じん??	368	319	Complex magnetic phase diagram of metamagnetic MnPtSi https://t.co/CXM6KGIjel 興味深い	2019/7/1 11:12
hmkz_	はま	"1,082"	"2,520"	GA（正確に言うと進化計算）意外と強いですよ。最近流行りのOne-shot NAS（ニューラルネットの学習と同時に構造探索もする技術）も先の論文の発展形ですし。 https://t.co/Te7VPRkGK7	2019/7/1 13:01
kawashima2201_	Q学習をかじった?Kawashima??	62	320	"参加してる機械学習勉強会で「A free energy principle for a particular physics」って論文の解読会が2,3ヶ月以内に開かれると聞いて泣いて震えてる https://t.co/LDQHmvF3H0"	2019/7/1 13:09
Kenji_Sugisaki	杉﨑 研司 (Kenji Sugisaki)	360	127	Hole-Spin-Echo Envelope Modulations https://t.co/KM7LBvH6eR ESR関係でESEEMはなじみがあるけどそれのhole版。気になる。	2019/7/1 13:56
ikkoham	濵村 一航 Ikko Hamamura??	633	501	最近出た良いレビューらしい https://t.co/IdZmLSFZ1l #qikansai26	2019/7/1 15:02
st_red_strat	's.to;t@??はご飯の上に魚が乗ってるから神	287	990	@enthal_p ミクロな因果律を指導原理として仮定する、というのならまだ良いけど  そもそもラグランジアンがnon-localな相互作用しか含んでなくてもマクロにconsistentかどうかは全く自明ではない https://t.co/1dvYhnmaIq ミクロな因果律からマクロな因果律は一般には言えないし、逆を無批判に仮定するのもヤバい	2019/7/1 15:42
levelfour_	Han Bao	"1,135"	531	@tmiya_ なるほど…UCBで考えるとそうなりそうですね。最近だとおそらくそういう問題意識があってgood arm identification（ある程度良い腕をすべて選ぶ）みたいな問題も模索されているんだろうなと思いました。 https://t.co/7Q4Grxv0mC	2019/7/1 16:08
tmaehara	? ??	"6,881"	717	A History of Metaheuristics https://t.co/IDQ2wrHyFJ 面白かった．	2019/7/1 17:34
Lepidoptera2015	あおすじあげはちょう	290	347	https://t.co/zojYyqGSQs 推薦におけるfairnessってどう定義すればいいの？って話	2019/7/1 17:37
dojin_tw	安藤道人	"3,896"	901	"先週、サイバーエージェントの安井翔太氏@housecat442によるゲスト講義を行った。  学部生向け講義だが、広告業界における機械学習や因果推論の活用がテーマで、私が一番質問してしまった。  安井氏とイェール大の成田氏らとの共著論文（Narita, Yasui, Yata 2019)はこちら https://t.co/IUYAFx27tN https://t.co/9YjPKS3JKb"	2019/7/1 17:42
hhayakawa	早川尚男	"1,992"	426	https://t.co/tJ3tI6tzMI　或いは@Qhapaq_49 のseminarで https://t.co/FUQNoPzUFz の紹介がありました。	2019/7/1 17:59
atomicchildren	あとむ	258	491	arxivの結果。https://t.co/66RwIHIXp2	2019/7/1 18:06
esXFdfOJxiGBFLx	人工知能 Deep Learning AI image medical machine learni	858	"1,901"	MaskR-CNNによる乳がんの検出&amp;Segmentationに関するarxivです。 マンモグラフィーをグレーから擬似カラーに変化し、カラーコントラストとして塊状パターンを認識しやすくした点にあります。シーケンスをもつMRIやモダリティ間の差を特徴にすることができる可能性があります。 https://t.co/zZKWdFqiG9	2019/7/1 19:25
en_sof	?zero	159	134	さっそく https://t.co/tDgzgYiqyu	2019/7/1 20:38
osciiart	OsciiArt◆SPNEXTcRxQ	"1,905"	"1,166"	ラベルありデータとラベルなしデータでクラスの分布が違うと半教師あり学習はやらない方がましになる。というデータはあったわ。 https://t.co/Q7e9PLHbH8 https://t.co/4suteBSRB0	2019/7/1 20:54
diskshima	Daisuke Shimamoto	369	952	時々考え過ぎちゃって、不必要に複雑にしちゃうのかもしれませんね。 ・Forget ゲート ・Chronic initialization で MNIST で良い結果が出たそうです。  The unreasonable effectiveness of the forget gate https://t.co/s73rTYydhx	2019/7/1 21:23
necrophilism	きゃりーねくねく	605	449	全然知らなかったけど，AI Feynman https://t.co/UKvC1C6uU8 なるものが話題になってたのか．	2019/7/1 21:41
re_hako_moon	はこつき＠VR	43	49	https://t.co/BACDU24k4Q 単眼カメラ画像から人間のメッシュを再構成する。一度画像からメッシュを構築後、Joint、Anchor、Vertexの順に徐々にメッシュの変形を推定していくことで密に細かい形状（衣服など）を含めた再構成を実現。	2019/7/1 21:53
mlmasasing	Masa	72	213	XLNetの論文をメモしておく https://t.co/nHgneekTeM	2019/7/1 22:15
KSuzukiii	すずきぃ@求職	348	306	やってることはわかったんだけど、一から作るのめんどいなぁ... / Data-Free Quantization through Weight Equalization and Bias Correction https://t.co/MApWU1ioSs	2019/7/1 22:56
hayashiyus	Yusuke HAYASHI 林 祐輔	"3,520"	565	統計モデルに逆温度を導入する一般的な手順．  1. https://t.co/3i7VpTqtOP 2. https://t.co/1yt6OIqScb https://t.co/rcz8YxUPoN	2019/7/1 23:51
fullflu	fullflu	85	137	多重代入法と機械学習のアンサンブル学習をどう結びつけるのか、ってのを研究している事例があれば知りたい。arxivとかにちらほらあるけど、あんまり調べてないのでこれが王道なのかはわからない https://t.co/Rut3mNrOPe	2019/7/2 5:23
tmaehara	? ??	"6,881"	717	わたしはアルゴリズム系に出すときは conclusion カットします．たとえば https://t.co/Trc6I0St7y https://t.co/9na2Pv9CeT https://t.co/XvAQaLYL6w あたりは conclusion なし． https://t.co/EOenzmBYNB	2019/7/2 7:41
akihiro_akichan	akihiro_f	122	118	https://t.co/cYf0mKYOMC 印象の残りやすさを調整できる機構GANalyzeを提案。生成器Gと印象度検査器Aを固定し、調整したいパラメータaと潜在変数zの埋め込み器Tを学習させ、zが固定なのでaを調整すれば同じ構図で印象に残りやすい画像を生成できる。 https://t.co/KbyiCTk1RS	2019/7/2 8:23
TalesOfOdajun	TalesOfOdajun	165	221	読む https://t.co/7MOrnhSH4o	2019/7/2 9:23
icoxfog417	piqcy	"8,884"	127	失われた言語の解読(翻訳)を行う研究。失われている故に大規模なコーパスは使えないので、同族言語とのアライメントを手がかりに翻訳を行なっている。具体的には、既知の同族言語における文字の並び/単語の出現確率で制約をかけて生成を行なっている。  https://t.co/wyBQd6rOkR	2019/7/2 9:34
saeeeeru	さえない / Saeru Yamamuro	"1,646"	482	"『ザ・フォーミュラ』の著者であるバラバシの研究グループが""サッカー選手を評価する専門家の能力""について分析した論文。 https://t.co/RX99b4iXKv"	2019/7/2 9:36
Ryuhei_Mori	Mori	100	50	グラフの彩色数が O(1.9140^n)時間の量子アルゴリズムで計算できるというお話。 https://t.co/flRkOBKJyY 古典アルゴリズムでは branching が包除原理に負けることが多いけど、量子アルゴリズムでは逆転できる。 量子アルゴリズムなんも知らなくても、古典アルゴリズムが好きなら参戦できるので是非。	2019/7/2 10:00
qard_t	T-QARD channel	516	0	論文はこちら https://t.co/MButwL5k8L https://t.co/mT86T0CzSC	2019/7/2 10:38
whisponchan	NoriakiOshita	"1,671"	719	@AskOkra ソースドメインとターゲットドメインの分布のposterior ratioというのを定義して、その値を訓練することによって転移学習するのは、定式化も綺麗なのでいいと思います。 https://t.co/Su7L8sD3to こちらはチョットテクニカルですが最近の傾向を知るのに良いと思います。 https://t.co/KsQfgagGLs	2019/7/2 10:52
norita113	nrt@ブルベ冬	710	827	え？まじ？ / [1907.00015] Dark matter heating of gas accreting onto Sgr A$^*$ - https://t.co/NMEv55YkZh	2019/7/2 10:56
esXFdfOJxiGBFLx	人工知能 Deep Learning AI image medical machine learni	858	"1,901"	皮膚領域のsegmentationに関するarXivです。 少し珍しいのは皮膚を撮影する装置に組み込めるようにパラメータを削減したGANを提案している点である。ボトルネックをなくし、位置とchannel attentionを追加することでパラメータを削減しつつ、既存より性能を出している。 https://t.co/E8NMLSODVk	2019/7/2 10:58
Ryuhei_Mori	Mori	100	50	短い。https://t.co/D6RMM3HDeX	2019/7/2 11:07
ueda_physics	Shu	"1,116"	"1,148"	"Higgs inflation の一種でアクシオンの質量などを計算してみた, scalar-to-tensor ratio が 1e-12 くらいになるのが特徴 https://t.co/wmdeGiDvrt"	2019/7/2 11:22
ueda_physics	Shu	"1,116"	"1,148"	"Configuration entropy の最小値とダークエネルギーの状態方程式・パラメータの関係から, 後者に制約を付けられるかもしれない https://t.co/gKwPLE5ToQ"	2019/7/2 11:22
osciiart	OsciiArt◆SPNEXTcRxQ	"1,905"	"1,166"	元々軽量なモデルを作るためにdistillationは提案されているが同じサイズで高性能のモデルを使うために利用することはBorn Again Network (BAN) で提案されている。ただしpseudo labeling がhard targetを使うに対しBANは原則soft targetを使う等ところどころ異なる。 https://t.co/KU9IjCAANN	2019/7/2 12:15
Kenji_Sugisaki	杉﨑 研司 (Kenji Sugisaki)	360	127	Computational Chemistry on Quantum Computers: Ground state estimation https://t.co/Zd6oEaMG5I あとで読む	2019/7/2 13:16
hillbig	Daisuke Okanohara	"15,910"	254	画像に対する敵対的摂動で人間に差がわからない変化で予測ラベルが変わるのは、ノイズや過学習のせいではなく、人間には認識できない汎化可能な特徴を捉えているためであり、実際得られた特徴を使った分類は他のデータセットにも汎化する。https://t.co/1YdGJ02BSe	2019/7/2 13:19
esXFdfOJxiGBFLx	人工知能 Deep Learning AI image medical machine learni	858	"1,901"	Adversarial Exampleに対してモデルではなく、データセットで対策を行うという考えのarXivです。Adversarial Exampleは専門ではなかったけどこれは面白いと思った。ロバストと非ロバストは面白いな。 https://t.co/iHBDbYzxTo	2019/7/2 15:22
akashi_akatsuki	明石暁	426	593	Recent Trends in Deep Learning Based Natural Language Processing https://t.co/U9lvS8LhWg  2017年のだけど読むか…	2019/7/2 15:56
hobbymath2020	hobbymath	81	55	新しいプレプリントをアップしました。 https://t.co/fZ4WciPrEI  カルバックライブラーダイバージェンスの下限が、分布の平均値と分散で決まることを示したものです。 ベルヌーイ分布に対しては、等号が成立します。	2019/7/2 16:27
atushiTAKEDA	武田敦志	77	36	@chokudai 競プロ界隈での著作権は把握していないのですが、情報処理学会だと、著作者の権利（第５条）として規定してます。 https://t.co/Ud1tD1Hx2K  arxivだと、arxvi側の権利を規定しています。 https://t.co/eSiS1ctkWO  こんな感じで、著作権を持たない側の権利を明記した方がいいかなと思います。	2019/7/2 18:32
Q7Xf5U4TpGCMDjG	ほ(研究)	0	0	https://t.co/6dgO3MVqOE  https://t.co/QT5Zqs9neq アイスホッケーでの行動認識を行う研究 Keypoint+Optical Flowを用いることで従来手法よりも精度が向上している。 keypointとして関節点の他にアイスホッケーのスティックの始点、終点を加えている。 https://t.co/siSjNhTKB0	2019/7/2 18:51
Pechod_dynol	sepia	618	644	https://t.co/dYymFxo5rh Scheme representation for first-order logic   これのこと？	2019/7/2 19:11
shiku0304	しく	85	57	平坦な空間じゃないとカーネルが正定値にならないことに気付かなかった僕が馬鹿でした。一週間分の仕事が無駄になりましたが、妙にスッキリしました。 https://t.co/BlDa1OmHbI	2019/7/2 20:37
daigo_hirooka	Daigo	97	560	いい表現を得るためにはinductive biasが重要ってICML2019のbest paperでも言ってましたね。 https://t.co/mF8iF9JPdK https://t.co/IE3a1UACOt	2019/7/2 20:42
allowfirm	allowfirm	12	37	@shion_honda はじめまして。式10.41のハッチング箇所は「LSTM: A Search Space Odyssey」( https://t.co/p0y5PsKuxV )ですと、p.2の「g」に対応すると思いますが、たしかに図1でもgは「usually tanh」と記載されていました。式10.42の方がシグモイドですから、その相方はtanhが一般的なように思われます。	2019/7/2 21:52
MomonariKudo	工藤 桃成 Momonari Kudo	237	186	"論文""Algorithmic study of superspecial hyperelliptic curves over finite fields"" (with Shushi Harashita)をarXivに公開しました。 https://t.co/9cDdmqX05F 一般種数の超楕円曲線のうちsuperspecialなものを数え上げるアルゴリズムと、超楕円曲線の自己同型群を計算するアルゴリズムを提案。"	2019/7/2 22:08
re_hako_moon	はこつき＠VR	43	49	https://t.co/NKkjbUZ5e1 教師なし学習で三次元特徴点の検出器を学習。点群データセット中のモデルをランダムに剛体変換し、その剛体変換前後で変わらず検出できるような特徴点を検出する。一度局所点群から特徴点を計算し、改めて特徴点同士の相対位置を考慮して最終的な特徴点と信頼度を出力する。	2019/7/2 22:12
akihiro_akichan	akihiro_f	122	118	https://t.co/hWzbQImOKV 画像中の重要人物を抽出するPOINTを提案。画像中の人物を全て抜き出した後にそれぞれの顔、周囲、位置の３つをまとめてCNNで特徴量化し、関係性を計算するRelation Moduleがコアか。Self-AttentionのようにQKVで関係性を取得するが３項の積でなくQV＋KVの定式化になっている。 https://t.co/5aezltGCqX	2019/7/2 22:22
atsushieeeee	Atsushi Tabata	74	71	#ImageNet 単体だと、テクスチャの要因が強くなるが、style transferしたデータセットを合わせて学習することで、物体の特徴として形状も重視させることが可能に。よりロバストなモデルが作れる。https://t.co/SZKw1oea6P	2019/7/2 22:30
shunk031	しゅんけー	"1,701"	667	DropConnect、お前もベイジアンニューラルネットだったんだな… https://t.co/cEEyDfcE1u	2019/7/2 23:10
KSKSKSKS2	katsugeneration	177	444	画像からキャプションを生成するタスクで、画像から複数のPOSタグのシーケンスを予測し、その情報をもとにキャプションを生成することにより、多様で精度の高いキャプションを既存手法より高速に生成する手法を提案した。 https://t.co/8wyBRnB3wt	2019/7/2 23:36
shion_honda	Shion Honda	"1,234"	242	"Triangulation Learning Network [Qin+, 2019, CVPR] 2Dステレオ画像を活用して3Dで物体検出を行うという研究。深さ情報を使わず、2枚の画像の差分から三角測量のように物体のアンカーの位置を推定するTLNetを提案。channel reweightingも提案。KITTIでSOTA。 https://t.co/75UuE3wqrb #NowReading https://t.co/aUe2WwgAuj"	2019/7/3 0:44
daikinish	Daiki Nishiguchi	"1,562"	833	自分の論文が2つも、各々から図を引用されつつレビュー論文に出て来ると嬉しい…！ https://t.co/dy0GMmaJvV	2019/7/3 1:41
MikasorFlow	A$AP MIKA$A	42	117	Deterministic generation of a two-dimensional cluster state for universal quantum computing  これです  https://t.co/6PNE0gEafM	2019/7/3 2:29
norarenmei1	おやー	36	428	数学の話でたので、久しぶりにポアンカレ予想証明論文にてをつけてる https://t.co/oaK9TElJ6m	2019/7/3 2:39
kimar_iidx	未来に虹を架けよう	293	282	https://t.co/7LQ58MbWBB よくわからないまま読んでるんだけど引用が最近のばっかりでホットなんだなあと思っている	2019/7/3 4:19
iBotamon	iBotamon???5 CVPR???	606	"1,861"	この論文は既製のEmbeddingを使わずにゼロベースでコーパスから構築している。OOV問題に対処しようとした？ https://t.co/0jvldDZtF8	2019/7/3 6:28
iBotamon	iBotamon???5 CVPR???	606	"1,861"	これも8万件のレポートからword2vecをゼロベースで構築している。このNeural-Attention Modelは上手く理解できていないけれどself-attentionっぽい？ https://t.co/Ij4vrTJ4PL	2019/7/3 7:38
barinoriron	てんにょ	"2,095"	301	またも FRB の母銀河特定。星形成率がとても低い銀河とのことで、発生源は old stellar population ではないかとのこと。  A fast radio burst localised to a massive galaxy　https://t.co/S7ikI0gg7O	2019/7/3 10:10
monizuka	GPO: makoto onizuka	642	533	Graph U-Nets: graph pooling においてグラフそのものを縮退させるという大技を導入． https://t.co/JAwyqlGK6P	2019/7/3 11:17
masahiro_sakai	Masahiro Sakai	"1,787"	"1,333"	Principled Deep Neural Network Training through Linear Programming https://t.co/MciqNOXhEi NNの学習(経験損失の最小化)を、2進近似の上で木分解を使って指数的サイズのLPに帰着。直接実用的には使えなさそうで、理論的な洞察に繋がると良いと思うのだけど、自分はあまり理解できてない………	2019/7/3 11:49
Soliton111	Soliton	78	96	half-BPS op.の4点関数において、特別なR-charge polarizationかつ各BPS状態が非常に重い極限をとれば、4点関数の計算は八角形ダイアグラムの二乗に比例した形でかけるらしい。 で、可積分系テクニックをつかえば、all loopの計算が可能とのこと。  https://t.co/TsADi5yrat https://t.co/WKRsKv4Deu	2019/7/3 12:01
yu4u	Yusuke Uchida	"4,447"	950	なんかすごいでかい（語彙）カメラ画像からのOCRのためのデータセット (ICDAR 2019) https://t.co/ouadk3eKGj / Brno Mobile OCR Dataset https://t.co/QpvuoNRLKB https://t.co/XYQJkfZgSn	2019/7/3 12:07
esXFdfOJxiGBFLx	人工知能 Deep Learning AI image medical machine learni	858	"1,901"	マルチGANによるパッチベースでの高解像度医用画像の生成に関するarXivです。 生成に関してはパッチにして計算コストの大きい3DCTや胸部X戦に対応させて、マルチにすることで性能を向上させつつってことだと思うけど、その画像をどう扱うべきかは医師は困りそうではある。 https://t.co/cGgBUpB9gr	2019/7/3 12:33
hiropon_matsu	HIROPON	88	412	"Bengio Prigogineなんかも引かれている。 ""Learning the Arrow of Time."" https://t.co/YaJ8KQ9jOG"	2019/7/3 13:05
Kenji_Sugisaki	杉﨑 研司 (Kenji Sugisaki)	360	127	Symmetry Configuration Mapping for Compact Representation of Quantum Chemistry on Quantum Computers https://t.co/KDRvoIXPCC あとで読む。	2019/7/3 14:19
norihitoishida	Norihito Ishida	256	509	https://t.co/IsfZTzv1VF L2正則化はバッチ正規化と一緒にやっても意味なし　覚えました	2019/7/3 14:26
takasan_san_san	Kazuaki Takasan / 高三 和晃	"1,622"	"2,005"	arXivはこちら High-frequency Expansion for Floquet Prethermal Phases with Emergent Symmetries: Application to Time Crystals and Floquet Engineering https://t.co/IUURrEbvM5	2019/7/3 15:39
emerson_et_al	えまーそん	224	199	久々に単著出してみました https://t.co/m6sltV5S0m	2019/7/3 17:26
NH_M_	Nm?m	"1,131"	427	"Lohitsiri, Tong. Hypercharge Quantisation and Fermat's Last Theorem https://t.co/FWLFdrxm6y 素粒子標準模型とフェルマーの最終定理の関係性が見つかったようです。ハイパーチャージ量子化、ゲージアノマリー相殺、そしてフェルマーの最終定理によって、標準模型の電荷を導出できることがわかった"	2019/7/3 18:06
hiromichinomata	H. NOMATA	627	979	予測外したときの責任重大感 https://t.co/SoJBAw3bCg	2019/7/3 18:29
phasetr	相転移P	"3,355"	"1,313"	@yaschan__ https://t.co/EjqSvfadpv もあります。	2019/7/3 19:26
Dave50425992	Dave@AQUA	128	516	@TaneoKoyama タンパク質の相性？ 生物的なことはわかんないけど、求まる解はハミルトニアンが1番小さい状態(要はエネルギー的に1番安定な状態)だよね。  他のNP問題の解法どうぞ。 https://t.co/eN4Cf7KuBq	2019/7/3 19:33
tenityu	Takayuki Tanabe?	69	119	メモリアロケーターごとの比較ベンチみたいなものってどこで手に入りますかね．．．_mm_malloc の性能が知りたい．今年の SIGMOD ポスターでこれ (https://t.co/PPfECiiQBB ) の発展版は見たんですけど，_mm_malloc が入ってなくて．	2019/7/3 19:38
shion_honda	Shion Honda	"1,234"	242	"Deep Drug-Target Binding Affinity Prediction [Ozturk+, 2018, Bioinfo.] タンパク質と化合物の文字列表現をそれぞれCNNでencodeし、それらをDNNに入力して両者の結合を予測するDeepDTAを提案。DavisとKIBAで評価し、CNNの表現学習による精度を確認した。 https://t.co/qTi58Aj5fv #NowReading https://t.co/kVxWkurbrq"	2019/7/3 21:21
mocobt	mocobt??	225	454	分子構造の学習でGCNは使われていたり。 https://t.co/l78WSOUKkN #xpaperchallenge	2019/7/3 21:22
akihiro_akichan	akihiro_f	122	118	https://t.co/SwjxcFA9jQ 料理画像から材料と作り方を生成する研究。ResNetで特徴量を抽出して材料を推定、Transformer Decoderで再帰的に作り方を構成、という作りになっている。ドメイン絞れば、材料のレコメンドくらいには使えそう。料理写真から材料推定→カロリー計算とかできないかな https://t.co/TorBPMRQCS	2019/7/3 21:25
s_aiueo32	さしすせ	325	430	GraphSAGEと同じ著者なのか - https://t.co/m6InY1gbBT #xpaperchallenge	2019/7/3 21:32
yoshi_and_aki	Yoshi-aki Shimada	624	831	"ISCA2019のMartonoshiグループの「Full-Stack, Real-System Quantum Computer Studies」なかなか面白い。Rigetti（超伝導）, IBM（超伝導）, UMD（イオントラップ）の量子コンピュータを複数のプログラムで性能比較。UMDマシンが良いっぽいなぁ。https://t.co/AsuLErJ0Xg"	2019/7/3 22:13
tomonoritotani	"戸谷友則 (TOTANI, Tomonori)"	352	0	https://t.co/VTFF77PRiE 先日ツイートした、単発の高速電波バーストとして始めて FRB 180924 に母銀河が同定されたというニュースに続き、別チームが FRB 190523 の母銀河を同定。こちらも、大きめで星形成をあまりしていない銀河ということで、古い星種族からの FRB を支持。	2019/7/3 23:04
Soliton111	Soliton	78	96	fishnet theoryのholographic dual(?)できてたのかw 作用は近接相互作用をもつ点粒子の集まりのものでかけて、ある意味でAdS5上のstringを離散化したものとみなせるみたいですね。 順当ではある。  https://t.co/om99PMTzke https://t.co/mfsaUU2Zmv	2019/7/3 23:15
nyker_goto	ニューヨーカーGOTO	798	735	2009年時点で https://t.co/Pbodg8v9bU にて bottoun 先生があげていた shuffle が良い理由も2015年に https://t.co/aCYn2Z3FHI で少し明らかになったりしているので SGD にはまだ改善の余地があると信じている。	2019/7/4 0:59
cygnusgm	アルミニ	366	898	The Physics of baking good Pizza https://t.co/iS9z7wweNn 　　　↑ ギガジンで解説している元論文  ちょっと前にはオムレツを流体力学で焼こうとしてた論文があったな? https://t.co/SD4JbrT4at	2019/7/4 1:26
udoooom	うどん	"1,871"	"1,938"	ESPNetの論文中にはTitanXで112FPSと書かれてるが，1080Tiだと116fps出るし凄まじい しかも精度も良い... https://t.co/cOSZAyefIJ	2019/7/4 1:26
subarusatosi	中嶋慧	"3,333"	23	素粒子論にフェルマーの最終定理が関係してたら面白いなと思った事はあるけど、本当に関係しているのか… https://t.co/c8qMC1bbD3	2019/7/4 3:17
tonagai	tomo	406	88	AI ファインマン - 測定データ列から、一体どんな関数になっているかを推定する。プランクの法則とか見つけられる？ 論文：AI Feynman: a Physics-Inspired Method for Symbolic Regression https://t.co/iilSfGQvsL サイト：Feynman Symbolic Regression Database https://t.co/2iS7ZgQCDD	2019/7/4 6:52
1789aorhow	まきゃ	325	241	https://t.co/a5oEYFz2HM 出社したらこれコピーする	2019/7/4 7:54
haruhiko_nishi	Haruhiko Nishi	69	177	https://t.co/4yktLkbaTX @sasaism 今度教えて下さい。	2019/7/4 7:58
syuntoku14	しゅんとく	609	673	https://t.co/wCUPhNRqMj  これ、safe rlの中でもかなりシンプルかつ強そうなのですごい(小学生)	2019/7/4 8:30
yu4u	Yusuke Uchida	"4,447"	950	tf-liteの話かな。The Minimum-Cost Flow Algorithmとかでてくるし、やはり人類は全てのCS分野に精通すべきと思ってしまう / “[1907.01989] On-Device Neural Net Inference with Mobile GPUs” https://t.co/y94j8xJrTK	2019/7/4 9:54
_tkato_	tkato	763	308	これおもしろいよ https://t.co/UXXrW86qKt	2019/7/4 10:14
fkm	fkm	891	168	MLの手法を使ってソート、やってみた人いるんだ https://t.co/L2yd7QRHJg	2019/7/4 10:22
hobbymath2020	hobbymath	81	55	プレプリント  “A New Lower Bound for Kullback-Leibler Divergence Based on Hammersley-Chapman-Robbins Bound”  https://t.co/fZ4WciPrEI  に対するサンプルコードを公開しました。 https://t.co/tQR2pB709O	2019/7/4 12:04
TsuguoMogami	mogami290	12	10	DL without Weight Transport: https://t.co/V13lBlig9f やっぱり眠っている間にランダム発火を使って行列から転置行列にweightを転写できるとう話だ。私の１３年前に書いたこれ https://t.co/gc3FgmrwOt と同じアイデア。やられた。	2019/7/4 13:13
